,text,label
6372,Unlock: Karnataka government to balance livelihoods and safety,0
6373,BJP To Contest Election In Maldives To Bring Bollywood Celebrities Back To India By Implementing NRC,1
6374,"Infamous For Being Biased Towards Starkids, Movie Critic Mistakenly Uploads Dil Bechara Review Even Before Its Release.",1
6375,Former PM Dr. Manmohan Singh applies for job of permanent judge on Rajat Sharma’s “Aap Ki Adalat”,1
6376,Salman Khan’s open letter to critics: 5 things Bhai wants you to know,1
6377,"Breaking Stereotype, Bride Sleeps With Groom’s Friend on First Night ",1
6378,IIT-Bombay to file final report on Vasco pollution by February,0
6379,Walmart enters India; will set up hyper-giga-mega-mart halfway between Delhi and Jaipur »,1
6380,Treat ex-hubby as guest when he visits child: Madras high court,0
6381,"Mullah Omar scotches death rumours, appears in “On the couch with Koel” »",1
6382,Twitter Suspends A Man’s Account For Not Being Woman,1
6383,Farmers who opted for loan conversion in 2016-17 seek waiver,0
6384,Kangana is lying. I Too Was An Outsider But Bollywood Accepted Me Wholeheartedly,1
6385,Poll sop: Govt to allot plots in Bengaluru to 36 caste groups,0
6386,WHO Successfully Convinces Corona Virus To Enter Only Through Mouth,1
6387,Pakistan is an integral part of India : Yogi ji,1
6388,Madras high court: Police corrupt; lack moral courage to act against miscreants,0
6389,"COMIC: Hours after #SurgicalStrike, Pak PM Nawaz Sharif trolled again",1
6390,Pakistan Confesses Multiple Surgical Strikes On It During UPA’s Rule,1
6391,CAPTION THIS: What are Didi and Kejriwal talking about?,1
6392,Boost for tourism industry as Rajasthan govt gives up to 75% SGST relief,0
6393,Brick falls from building under construction in Dongri; kills sales executive,0
6394,Ranbir Alia to Remarry on 20th April in Different Outfits as Social Media Users Didn’t Approve the Outfit They Wore,1
6395,COMIC: Narendra Modi trolls Arvind Kejriwal,1
6396,This is what Fitbit India GM has to say on Google acquisition rumours,0
6397,Blanket Company Makes 100-meter Long Kambal So That All Politicians Can Hold It While Donating,1
6398,Lawyers versus cops: 'We are humans too; but who'll stand up for us?',0
6399,EXCLUSIVE: Website algorithms of Indian celebrities and news channels,1
6400,Shrawan Sahu murder: Dept probe against city's former SSP Saini,0
6401,Imran Khan happy after President Trump mentions ‘Radical Islamic Terror’ and hence mentioning Pakistan in his speech,1
6402,Corporate espionage case: 'It's a Rs 10;000 cr scam;' Saikia claims,0
6403,Usage of desi navigation system NavIC in national projects increased: Jitendra Singh,0
6404,Mohan Bhagwat to release education curriculum based on Indian values,0
6405,Commonwealth champion Ravi; four others get four-year dope ban,0
6406,Rahul Gandhi alleges Mayawati smuggling extra terrestrial aliens into UP »,1
6407,"Now, Government Of India blocks Wikipedia for hosting page on ISIS",1
6408,COMIC: Arvind Kejriwal trolls Arnab Goswami,1
6409,Commuters upset as Akalis block roads; bridges in protest in Punjab,0
6410,Jaipur: After 3 days; anti-corruption bureau files FIR in bribery case,0
6411,Skit: What transpired in the no-holds-barred meeting by UPA to discuss AgustaWestland scam?,1
6412,Varun Dhawan to play the role of Varun Dhawan in his upcoming movie ‘Neptoism Zindabad’,1
6413,Pope Mistakenly Liked The Picture Of A Bikini Model While Zooming It,1
6414,Oscar bans India for five years after it sends Jawan for Oscar,1
6415,Ravi Shastri becomes new Speaker of the Lok Sabha »,1
6416,US Students Stranded In Ukraine Identify Themselves As Indian To Get Evacuated,1
6417,"Virat Kohli writes an open letter, claims he has never abused anyone",1
6418,Man Develops App To Find People On Koo App,1
6419,FBI probing cyberattacks against JP Morgan Chase and other financial giants,0
6420,Pune Metropolitan Region: Active Covid caseload drops below 10k; least since February 26,0
6421,China Tests Covid 20 By Giving New Virus Strain To Pakistan In The Name Of Vaccine,1
6422,"After Telecom Revenue Under-reporting Scam, Cong To Take BJP To Task Over Bofors, 2G, Coalgate etc",1
6423,Bobby Deol to unleash Sunny Deol on those who demand refunds in his future DJ gigs,1
6424,Arvind Kejriwal Forgives The Man Who Will Slap Him Before 2022 MCD Election,1
6425,Covid-19: At PM's meet; Maharashtra govt seeks mandatory vaccination,0
6426,Industry leaders to contest effluent treatment society elections,0
6427,Feminism wins: Feminist architect builds a house without a kitchen,1
6428,Exclusive: Barkha Dutt quits NDTV: Snaphot from channelâs Whatsapp group as she negotiates terms,1
6429,Tehelka sexual assault case: Woman journalist willing to record statement,0
6430,Corona patients who were successfully cured tested positive again after watching Dhinchak Pooja new song,1
6431,WHO asks people to maintain social distancing with BTS fans even after Corona Vaccine is invented,1
6432,"Missing link in human evolution discovered, named after Digvijay Singh »",1
6433,"Facebook Wall: Fans, celebrities react to Salman Khan’s acquittal by Bombay High Court",1
6434,UP assembly elections: SP will overthrow BJP govt in 2022; says Akhilesh Yadav,0
6435,COMIC: Who gets the credit for One Rank One Pension implementation?,1
6436,Delhi MCD elections: Poll body pulls out all stops for free and fair process,0
6437,Planet 9: Secret; dark world could be hiding in our solar system,0
6438,Congress will form boards in over 50 municipal bodies: Dotasra,0
6439,HIV+ teacher gets job offer at NGO-run school in West Bengal,0
6440,"UPA brings in reservation for PM’s post: Leaders from SC/ST, OBC, minorities will now share top job »",1
6441,Akriti; Urmaljeet; Jaideep present best models in an exhibition,0
6442,Lockdown to be extended as Ramayana and Mahabharat couldn’t get completed in first lockdown,1
6443,Pepsi to be directly supplied to households through pipes »,1
6444,A blowback in India's booming aviation industry: Surge in consumer complaints,0
6445,Rafale: Congress; BJP in war of privilege moves in Parliament,0
6446,If politicians were coders in a software company…,1
6447,"Kejriwal insists Swamy present facts before him instead of LG, says will prosecute himself if guilty",1
6448,Katrina Kaif to play the role of P. T. Usha in her next? read details,0
6449,Hyderabad mosque turns clinic; treats 5 lakh slum dwellers for free,0
6450,"Now Gau Rakshak rejects woman over pet cow; Rising Intolerance cried, PM Modi blamed",1
6451,Sexual harassment cases in police department to be heard afresh,0
6452,Bengaluru: Condoms; jibes greet parking offenders in Whitefield,0
6453,Karsevak To Give A TED talk On Enhanced Demolition Techniques & Effective Safety Management,1
6454,Rahul Gandhi Removes Sonia Gandhi From The Congress Working Committee For Promoting Dynasty Politics,1
6455,Why did Team India lose to West Indies? A sneak preview into the Indian Dressing Room »,1
6456,Senior citizen duped of Rs 3 lakh through fake WhatsApp call,0
6457,Women have more spine problems than men and even delay treatment,0
6458,Gujarat polls: I'm peoples' servant; says PM Narendra Modi on 'aukaat' rant,0
6459,COMIC: Rahul Dravid trolls Nasser Hussain. Again.,1
6460,Quacks call for Papaya Tree to be canonized as “Saint Papaya Tree”,1
6461,Kerala floods: 'Joyride' costs Air Force precious time and fuel,0
6462,IPL Uses Arnab’s Debate Noise To Give An Impression Of Huge Crowd,1
6463,UnReal Toon: Delhi celebrates its anti-corruption crusader,1
6464,People in Karachi gathered near coronavirus hotspot thinking they’ll get free Wi-Fi,1
6465,After losing 31-year-old son; woman delivers healthy baby boy at 64,0
6466,UnReal Toon: 2 States,1
6467,An Entrepreneur From Bihar Kidnaps A Shark And Asks For Ransom While Demonstrating His Startup Idea,1
6468,K-Rail: Congress leaders slam Shashi Tharoor for backing Kerala CM,0
6469,Air India to felicitate PM Modi and Kanhaiya Kumar for helping it return to profitability,1
6470,Environmentalists Confirm Improve In Climate After Climate Change Activist’s Tweet,1
6471,Pakistan goofs again: Kashmir stamps show victims of its own terror,0
6472,15 cops of one station suspended for illegal slaughter links; a day after CM visit,0
6473,In thrilling finale; Indian Railways defeat Army XI to lift Obaidullah cup,0
6474,What makes a marriage work?,1
6475,138 test Covid positive; 155 recover in Pune Metropolitan Region,0
6476,Dr Manmohan Singh may become President of India in addition to being its Prime Minister »,1
6477,Surat: Who killed Dishit Jariwala ? Wife; two others set to walk free,0
6478,Honest MLAs can't manage family; constituency with low pay; says AAP,0
6479,Home guards in Bihar may strike as IAS officer 'assaults' jawan,0
6480,Chennai: Son of rape accused warning me; says victim's father,0
6481,BJP wins Maheshwar bypoll in Madhya Pradesh by impressive margin,0
6482,Legal setback for Vijaypat; Gautam Singhania over Juhu bungalow,0
6483,41-year-old man killed; body dumped at isolated spot in Jaipur,0
6484,Priyanka Chaturvedi Misses Train After A Mathematical Question Appeared As IRCTC Captcha,1
6485,International Yoga Day: Embrace yoga for better life; PM Modi says,0
6486,Zomato to Make Street Dogs Run After Delivery Boys for its 10 Minute Food Delivery,1
6487,Thousands of farmers attend BKU's mahapanchayat in support of Delhi march,0
6488,Diwali Special: Dos and Donts during Diwali and Oats Peanut Laddu recipe,1
6489,Planning commission splurges additional Rs 35K to install CCTV cameras inside refurbished toilets »,1
6490,Maharashtra: MVA likely to scrap direct benefit transfer scheme for tribal students,0
6491,Promised big bucks for growing orchids; Canacona farmers struggle to repay loans,0
6492,PM Narendra Modi solves Russia-Ukraine issue but not the Belgaum row; says Saamna,0
6493,Hunt on for 'Rizwan'; whose passport was in Sachin Waze's home,0
6494,Madurai corporation to hire more experts to fix garbage issue,0
6495,McKinsey client presentation gets nominated for Booker Prize 2012 for best original novel »,1
6496,Facebook Wall: Fans and celebrities react to Salman Khan’s conviction in hit-and-run case,1
6497,Punjab: Amarinder's political adviser threatened me; alleges Pargat Singh,0
6498,Most parties stay away from law panel seminar on electoral reforms,0
6499,Crime against women: UP plans to name & shame habitual offenders,0
6500,Ajay Maken quits as Rajasthan minder; cites inaction over CLP boycott,0
6501,Andhra Pradesh cops wonder why a 'fan' would attack YS Jaganmohan Reddy,0
6502,Demolition drive: MCG team attacked by mob twice; FIR registered,0
6503,Bangalore boy in soup for 'calling' Pak foreign minister Hina Rabbani Khar,0
6504,Now even Pakistan worried about rising intolerance in India,1
6505,'Batla House': Mrunal Thakur learns gun shooting for the John Abraham starrer,0
6506,Ratan Tata; Mukesh Ambani too declined NU convocation invite,0
6507,Ghaziabad: Nine-day-old fighting for life after being thrashed by mother,0
6508,UnReal Toon: The two faces of Barack Obama,1
6509,Madhya Pradesh assembly election 2018: In voter turnout; tribal Jhabua district tops state,0
6510,Has Karisma Kapoor moved on in her marriage and has she found a special someone,0
6511,Krishna urges Indian private sector to invest in Afghanistan,0
6512,Vadra inaugurates farm house hoping that in future CBI can keep him there,1
6513,Digvijay Singh to enter Bigg Boss’ house »,1
6514,9 easy steps to being a Congress Politician in India,1
6515,"Obama criticizes Kejriwal, says hug not enough, should have also kissed Sunita",1
6516,The architecture of Lucknow is mind-blowing: Rahuul Chuwdhary,0
6517,Breaking: Treadmill Sales Skyrocket After Amit Shah Appointed As Home Minister,1
6518,Gym Trainer Arrested for Suggesting Pan Masala to Clients For Sharper Jawline,1
6519,New software promises intelligent homes controlled by smartphones,0
6520,Uttar Pradesh: Industries seek 50% subsidy & loan for PNG conversion,0
6521,Woman caught receiving food online from kitchen window and serving it to family for the last 3 years,1
6522,India’s enemies tremble in fear as India thinks about them,1
6523,Man Tears End Game Banners Outside Multiplex Saying The Movie Has Spoilers,1
6524,Stringent new rules put brakes on dog sterilisations in state,0
6525,Nagpur Congress duo comes out in support of CM's pet project,0
6526,68 Indians detained in Washington for crossing into US illegally,0
6527,Hotline between PMO and White House to continue post January 20,0
6528,Restore Dravyawati river; stop construction in Amanishah: HC,0
6529,Taapsee Pannu gives a befitting reply to the umpire who gave her out during practice session for the Mithali Raj biopic,1
6530,Video: Asaram Bapu boogies to Kala chashma,1
6531,China designed new Brahmaputra channel revealed from satellite imagery »,1
6532,"After China, Russia Gifts Pakistan 1 Million COVID Vaccines; WHO calls it Human Trial Phase 3",1
6533,In biggest show of strength; MVA blasts Maharashtra govt; governor,0
6534,Locals protest as NMMC constructs aviary inside municipal garden for exotic birds,0
6535,PM breaks silence – feels ‘LalitGate’ doesn’t do justice to India’s contributions to world of scams,1
6536,Woman Caught at Airport Trying to Travel Without Ticket as She Identifies Herself as Infant,1
6537,"After RTPCR and Vaccination Certificate, Rajabets Registration Mandatory For Tourists In Goa As Casinos Are Closed Due To Covid",1
6538,Tamil Nadu registers 195 fresh cases of Covid-19; 95 in Chennai,0
6539,Bhajji to sue Pepsi for teaching him ‘spurious doosra’ »,1
6540,Delhi has 3rd highest share of 15-year-old vehicles in India,0
6541,Congress attacks President; governor for 'political treachery',0
6542,Citizenship Bill in line with India's centuries old ethos of assimilation: PM Modi,0
6543,Cabinet approves bill to merge all labour laws into single code,0
6544,Jagitial's 17th century star-shaped fort shines bright with R-day pride,0
6545,Reciting Kabir; Satyarthi dedicates his Nobel medal to nation,0
6546,3;500 fly back in 3 days; PMO monitors Vande Bharat operations,0
6547,Rashmika Mandanna Finds Difficult To Survive In Tollywood As She Runs Out Of Expressions,1
6548,Panchayat polls likely to push UP Board exams to 2nd week of May,0
6549,State urged to seek central relief for protection of Western Ghats,0
6550,Andhra Pradesh State Road Transport Corporation trade union threatens strike,0
6551,Pakistan responds with lightning speed to India’s launch of spy satellite RISAT-1 »,1
6552,Man booked for posing as district administration employee & duping Bhopalis,0
6553,Mann ki baat reloaded: Modi invites critics into his dreams Inception style to probe his mind,1
6554,In Pictures: When the Congress party took a dig at Arnab Goswami for his soft interview of PM Modi,1
6555,Hijab Row: SC Judge wearing black robe in summer says everyone has the right to wear what they want,1
6556,"Man Starts Liking Modi, BJP, and RSS After Taking Vaccine",1
6557,57-year-old man dies under mysterious circumstances in Bhopal,0
6558,Mob thrashes cops; tries to set police post ablaze in Uttar Pradesh,0
6559,GI tag conserves fragrance; rich taste of Maharashtra's 7 agri products,0
6560,States free to ask for central forces: Amit Shah on Bihar violent stir,0
6561,"Yogi Adityanath and co admit facing performance anxiety, as Donald Trump continues to trash Muslims",1
6562,Chinese man accused of eating a man wearing batman mask,1
6563,Bajrang Dal worker beats himself with a stick after a girl proposed him on Valentine’s Day,1
6564,Jail authorities reveal Kasab’s toothpaste had no salt; Indian liberals outrage,1
6565,Urban areas of Bardez drink into Bicholim taluka's potable share,0
6566,"Modi pulls Ajit Doval from Nepal, sends him to US to bring Rahul Gandhi back to campaign in Bihar",1
6567,Low-protein U.S. soy crop dents meal quality; may lift feed costs,0
6568,Senior officers' election duty cripples Ponda police station,0
6569,Political Parties Accuse Each Other Of Having More Crowd In Their Rallies,1
6570,BREAKING: Plane with both the pilots who were female lands safely,1
6571,Test 5;000 people in Coimbatore daily for Covid-19: Minister,0
6572,Boxing Day Test: Australia win toss; elect to bat against India,0
6573,UnReal Toon: Haryana’s version of “Pass the ball” game,1
6574,"Aamir Khan laments not accepting awards, says doesn’t have any to return",1
6575,Police baffled; probe how crooks in NCR got data of foreign users,0
6576,PM to lay NIOH foundation stone along with Samruddhi; Metro-II opening,0
6577,Training scheme introduced across 80 colleges of Nanded varsity,0
6578,Sippline Owner buys The Shark Tank India Show,1
6579,Margao civic body to ensure no plastic at Ganeshotsav mandals,0
6580,Censor Board of Film Certification junks film on battle for Banaras,0
6581,Labourer found murdered; colleagues go violent in Kishangarh,0
6582,CM Yogi waiting for an act of violence to happen in the state so that he can take action,1
6583,Barber Arrested After He Tried Rubbing Shaving Cream on CM Arvind Kejriwal’s Face,1
6584,Tamil Nadu elections 2021: Real jallikattu hero not me; it's PM Modi; says O Panneerselvam,0
6585,Pakistan requests a reserve day to recover after being beaten by India,1
6586,Arvind Kejriwal to wear muffler on alternate days to raise awareness on Delhi’s new odd-even rule,1
6587,Delhi: Two families briefly questioned by cops for screaming 'Pak Zindabad',0
6588,1000 Mumbaikars To Take Drugs Together To Show Solidarity And Spirit Against Narcotics Bureau,1
6589,Pak’s Shaheen-1A missile test: A behind the scenes look »,1
6590,Sunny Deol's wife turns writer; son assistant director for 'YPD 2',0
6591,Man Lynched After Getting Caught Reading Chetan Bhagat On Kindle,1
6592,Yuvraj and Bhajji approach Raju Hirani after donating to Pakistan,1
6593,NSA talks are on! Pakistan deputes Abhishek Manu Singhvi to hold talks with Indians on its behalf,1
6594,26/11 suspects in Katrina Kaif- Saif Ali Khan starrer 'Phantom',0
6595,In Pictures: Snapshots from PM Modi’s interactions with BRICS leaders,1
6596,PETA India To React On Dogs Being Raped After Investigating Whether It Was Consensual,1
6597,Panic in NDTV after Shiv Sena mouthpiece Saamna steps up anti-BJP rhetoric,1
6598,Tannishtha Chatterjee was always the first choice for 'UnIndian',0
6599,Ahmedabad spends Rs 1;800 per water link; Bengaluru Rs 19;000,0
6600,"Congress Orders Laddoos via Zomato, Only 10% Reaches Them",1
6601,Vijay Mallya applies for a job at Facebook to generate cash to pay KF staff salaries »,1
6602,Parliament to reconvene on New Year’s Eve for final attempt to pass Lokpal bill »,1
6603,Bareilly's DJ wale babus are mixing Despacito with Dhol Baje this Navaratra!,0
6604,Sreeleela feels that working with Raghavendra Rao was a journey of self-discovery for her,0
6605,UnReal Toon: Times Now Impact!,1
6606,Crime branch; cops nab two highway robbers arrested in Dehat,0
6607,COMIC: When Modi addressed his teleprompter gaffe,1
6608,Dist administration will not spare any illegal structure: DC,0
6609,Forget 'My Lord' & 'Your Lordship'; just 'Sir' will do; rules Raj HC,0
6610,UnReal Toon: Obama’s sole regret after his successful India visit,1
6611,"Looking at frequent surrenders by Pak Army, UN asks Pakistan to keep Plain white flag as its national flag",1
6612,Thane: Rs 59 lakh payout for kin of cop killed by bus driver,0
6613,Did proposal of lending Congress candidates to JD(S) come from within the party?,0
6614,Salman acquittal impact: Maharashtra to implement odd-even rule on sleeping on Mumbai footpaths,1
6615,UnReal Toon: The great Indian public memory,1
6616,Politician Addresses A Massive Gathering Of Ten Lakh People To Explain Them The COVID-19 Norms,1
6617,Video: Hitler reacts to West Bengal getting renamed Paschim Banga »,1
6618,Student Gets Admission In JNU Using #FaceApp; Booked For Fraud,1
6619,Anurag Kashyap tears into PM Modi again after his Samsung Galaxy Note 7 explodes,1
6620,SC allows PIL seeking guidelines against conversion by fraud,0
6621,COMIC: What different people thought Dr. Manmohan Singh told PM Modi,1
6622,"UnReal Toon: Shaitaan and Laloo, Round 2",1
6623,Railways invites proposals for facelift of Cuttack; Puri stations,0
6624,Six tigers from Madhya Pradesh to find new home in Odisha in April,0
6625,Thimayya & Thimayya helped me learn more about my land and culture: Shubhra Aiyappa,0
6626,Congress to issue ‘Chamchagiri Guidelines’ for interacting with Rahul Baba »,1
6627,Sonali Kulkarni looks smouldering in her latest Instagram picture!,0
6628,Experts from Uttarakhand; UP roped in to trap elusive rubber factory tigress,0
6629,Sri Lankan Cricketers are X Men!!! »,1
6630,CM MK Stalin makes surprise visit to Trichy Corporation office,0
6631,Bengaluru's Indian Music Experience is now a Grammy Museum affiliate,0
6632,5000 SBI Employees sacked after caught moonlighting for SBI,1
6633,Woman Confused About What To Do After Entering Sabarimala Temple,1
6634,Online test for courses on Savitribai Phule Pune University campus,0
6635,Tribals raise pitch for Sarna code; threaten to boycott census; NRC,0
6636,Kareena Kapoor Khan is looking absolutely breathtaking in this peacock green saree,0
6637,Covid-19 wave II: In Karnataka; 24% of fatalities were under-50 patients,0
6638,HC orders Lingaraj temple trust to take possession of 2.865 encroached land,0
6639,Vivek Karunakaran experiments with Kalamkari prints at Kochi Fashion Week,0
6640,Warming climate pushing plants up the mountain; scientists say,0
6641,Residents want practical; permanent solution to traffic chaos,0
6642,Anyone from the family who can understand what I speak will be appointed as UP CM: Mulayam Singh,1
6643,Gurugram: 20 trains from Ambala cancelled in view of foggy days ahead,0
6644,"Rahul Gandhi quits politics, decides to pursue his passion for wildlife photography »",1
6645,Cops on alert as Tripura; Meghalaya and Nagaland set to open ballot boxes today,0
6646,Telangana: Srisailam brims after huge inflows; dam gates opened,0
6647,Inspiring: Man Successfully Saved His Beard From Coronavirus,1
6648,Leading Airline Company to start daily flights from Bengaluru to Bengaluru Airport,1
6649,It's packed house as HC bids adieu to its judge without fear,0
6650,Rajasthan man files fir against thirst trap,1
6651,One doesn't need regular schooling to be educated: Bharath S,0
6652,Hyderabad techie; who 'planned' to join IS; let off after counselling,0
6653,relief for doc as court accepts police closure report in lapsed licence case in mumbai,0
6654,Telangana: Rs 1;000 crore defence facility to come up in Zaheerabad,0
6655,"Out Of FOMO, Israel Launches Rockets On Palestine",1
6656,SKIT: This man calls Customer Care only to get trolled big time,1
6657,Bankrupt Vijay Mallya Reaches South Korea To Participate In Squid Game,1
6658,"After VoIP calls, Airtel to charge Whatsapp messages on Dec 31st and Jan 1st",1
6659,Quli Qutub Shah Urban Development Authority cries for more funds,0
6660,UnReal Toon: ISRO’s Mars Orbiter’s latest capture from the Red Planet,1
6661,"Court allows men’s entry into kitchen, women throughout India celebrate",1
6662,Ex-IAS officer against awarding puramboke land to private players,0
6663,GM dealers prepare for legal recourse over measly compensation,0
6664,Saving Private Srinivasan!,1
6665,Uttar Pradesh: Higher allocations bring a ray of hope for elderly & divyangs,0
6666,Madhya Pradesh: Reeling under losses; coaching centres re-open well before schools,0
6667,Instagram Launches Filter That Allows Users To Enhance Their Butt,1
6668,An MBA College Shuts down After all the College  Students open their Tea Stall Outside the College,1
6669,'Bachelor' director defends controversial line in his GV Prakash-starrer,0
6670,Madurai: M K Stalin inaugurates Covid care centres in Virudhunagar; Theni,0
6671,"Govt levies Swachh Bharat Cess on Award Wapsi, anti-intolerance campaign ends",1
6672,"After India issues Visa to Chinese rebel, China hits back by inviting Barkha Dutt, Rajdeep  Sardesai",1
6673,17-year-old boy abducts seven-year-old for Rs 3 lakh ransom; held in three hours,0
6674,Samsung India signs up Aam Aadmi Party for innovative product placement deal,1
6675,In Pictures: Indians react to Taher Shah’s new song – “Angel”,1
6676,Man Highly Motivated to Lose Belly Fat After Girl Asks For His Dick Pic,1
6677,Kejriwal to be canonized as Saint after he performs miracle of not abusing Modi for one whole day,1
6678,Sadhvi Pragya To Contest Elections; EC issues Anticipatory Suspension Of 48 Hours,1
6679,If Newton had discovered gravity in space then life would have been a lot easier: Shekhar Gupta,1
6680,Floating solar panel to come up at Rajarghat of Kolkata by November,0
6681,Man Who Clicked Dead Danish Siddiqui Nominates Himself For Pulitzer Prize,1
6682,mixed reactions to lawyers threats over hindi name board at a city eatery,0
6683,UN Questions India About Accidental Firing of Missile on Pakistan; India Answers it’s an Internal Matter,1
6684,UnReality Check. Or how I discovered UnReal Times was a serious funny portal,1
6685,Murder we wrote: English media’s comprehensive coverage of the Indrani Mukherjea case,1
6686,Delhi assembly elections: Denied BJP ticket; two former MLAs back in Congress,0
6687,Kamala Harris recounts childhood India visits; good idli; long walks with grandfather,0
6688,An open letter to PM Modi and Prakash Javadekar from tigers of India,0
6689,Amazon To Take Down Mirzapur After Yogi Renames The City To Mishrapur,1
6690,Hindustan Paper Corporation Ltd official abducted from Karimganj,0
6691,Election Commission waiting for Arvind Kejriwal to get slapped to announce Delhi election dates,1
6692,TOI front page to feature only headlines hereafter; news reports to follow on page 2,1
6693,COMIC: Cheteshwar Pujara soaks in the praise for his match-winning knock,1
6694,Gujarat: Factory owner thrashed; robbed of Rs 2.95 lakh after road accident in Morbi,0
6695,Modi in UAE: PM inks historic deal to bring Dubai’s Desert Safari on Bengaluru Roads,1
6696,Happiness index among Delhi men rises after wives start covering their mouth with masks,1
6697,Recovery rate soars; casualties a concern for East Singhbhum,0
6698,When a 40-foot long whale washed ashore on Mumbai’s Juhu beach…,1
6699,Delhi CM Arvind Kejriwal; Punjab CM Bhagwant Singh Mann to lead AAP BMC poll campaign,0
6700,Inside BJP's Panaji war room: Meetings; feedbacks and a bit of nervousness,0
6701,Finance Ministry Allows Social Media Property As Mortgage For Loans To Make India A ‘5 Trillion Economy’,1
6702,No Rainbow Fungus As Claimed By Many. #FauxyFridayFactCheck,1
6703,'Jarnail Singh from Lambi because of Arvind Kejriwal's pact with Akali',0
6704,Opposition offers Gautam Adani Rajya Sabha seat to get him raided by CBI and ED,1
6705,In Pictures: How Rahul Gandhi handled the sedition charge filed against him by Allahabad High Court,1
6706,Bollywood To Repair Mumbai – Lucknow Highway,1
6707,Delhi: EDMC plans parking lots for 1;100 vehicles to decongest busy markets,0
6708,Centre cautions states against directly dealing with 'countries of concern',0
6709,Telangana state road transport corporation faces strike threat,0
6710,Nagpur: College admission; voter registration at same time to enrol voters,0
6711,Telangana HC verdict in drugs case today; 9 accused seek quashing of FIR,0
6712,Municipal corporation gets 27 new sewerage cleaning machines for Rs 2.5 crore,0
6713,UnReal Times’ exclusive interview with 2016 Wimbledon champion Andy Murray,1
6714,"After Pranav Dhanawade, now Shahid Afridi slams 1000 runs in a school cricket match",1
6715,"Rekha, Sachin Tendulkar nominated to the Rajya Sabha; How did the Bachchans react.. »",1
6716,"After Biden’s Order, PornHub Renames MILF Category To ‘Birthing People I Like To Fuck’ Category",1
6717,I have asked officers to expedite probe into Sunanda's death: Shinde,0
6718,Mobile shops at Gandhipuram join corpn's fight against Covid,0
6719,UNESCO issues advance denial of declaring Kabali the best movie,1
6720,Chaat makers to charge extra for onion pieces on the bhaji,1
6721,More funds will be released for education loan repayment plan: C Raveendranath,0
6722,Read books and take part in discussions: Linguist to students,0
6723,"Accustomed To Live In A Confined Area, Mumbai Man Rents Out One Room Of His 1BHK Apartment",1
6724,Covid restrictions to dent transport load by 20% in Indore district: Sources,0
6725,SRK cancelled participation in Jamia Protests after knowing that Wankhede security guard is now serving in Delhi Police,1
6726,Facebook Wall: Reactions to PM Modi’s Independence Day speech,1
6727,"Prayagraj May Not Allow The Screening Of A Shah Rukh, Salman or Aamir Khan Movie",1
6728,Goans for dabolim only wants parties to make stand clear on Mopa airport,0
6729,Coimbatore GH successfully staples brain aneurysm in first-time surgery,0
6730,"Mallya’s Extradition: Can Escape Punishment If Manages To Bring Back Kohinoor, says Government",1
6731,Delhi: Expect moderate rain today; mercury to rise next week,0
6732,Sabarimala protest: Ready to wait; until security issues are solved; say women,0
6733,From defined learning to job roles; 9 reasons to join skill-based courses,0
6734,Rajasthan assembly elections 2018: For ex-NCW chiefs; elections are all about women,0
6735,IAS Officer Suspended for not Posting Picture of Muslims Holding a Ganesh Idol,1
6736,Bishop Resigns From Church After Erectile Dysfunction Diagnosis,1
6737,Private operators steer clear of 'dial for septic tanker' plan,0
6738,Brown Mom Gets Four COVID-19 Vaccines Packed After Herself Getting Vaccinated For Free,1
6739,Crisis in Rajasthan BJP: 30 MLAs offer to quit in support of Vasundhara Raje,0
6740,No fresh nod for Amul to set up plant in Maharashtra: Minister,0
6741,"Indian Army captures a Pakistani who was spreading white bedsheet in the balcony, mistaking it for the white flag used for surrender",1
6742,UPDATE 1-Investors shrug off leverage concerns on Petroperu bond,0
6743,Wordle 431 answers revealed: Hints; clues and solutions for August 24; 2022,0
6744,Aligarh Muslim University students protest; seek union elections,0
6745,Liberal programmer returns 0 at the end of void main() function in protest against PM Modi,1
6746,gang that robbed couriers of goods worth rs 1cr busted 7 held,0
6747,LIC ups Infosys stake to record high; buys Rs 2k crore worth shares,0
6748,"Shah Rukh Khan, MCA officials patch up after Sajid Khan intervenes »",1
6749,"In Pictures: Ram, Shyam, you and me",1
6750,"Ranu Mondal rejects Modi’s offer to handle his SM accounts for 1 day, says “I am busy with my new album”",1
6751,Justice Katju once again pushes for reunification of India and Bangladesh after series loss,1
6752,UnReal Toon: Kiran Bedi – BJP’s answer to AAP,1
6753,State transport buses remain inside Panvel depot; fewer vehicles on highways,0
6754,Amruta Fadnavis To Feature In Dhinchak Pooja’s Hit Number “Selfie Maine Le Li Aaj”,1
6755,Police rescue 4-year-old boy kidnapped for Rs 15 Lakh; arrest 2,0
6756,Study Confirms Corona Virus Doesn’t Spread In Electrifying Atmosphere,1
6757,RBI introduces special Sachin Rs. 100 notes to commemorate achievement »,1
6758,Mumbai: Hospitals; homes buy O2 concentrators to beat crunch,0
6759,Woman Injures Herself While Trying To Rip Her Jeans To Participate In  – Ripped Jeans Trend,1
6760,Muslims Demand Mosque be Constructed On Site Where Nothing Was Found After Excavation,1
6761,"Finally, Nagpur Test pitch curator explains real reason behind dry wicket",1
6762,UnReal Toon: The real reason behind Shane Watson’s retirement from test cricket,1
6763,UnReal Toon: Evolution of a ‘dissenting’ JNU student,1
